OAREA,DAREA,F0
金山区,广陵区,3.143940573703094e-10
松江区,广陵区,8.031387193149917e-11
青浦区,广陵区,3.437057429877835e-10
奉贤区,广陵区,5.657113074026514e-10
玄武区,广陵区,5.67388572670746e-09
秦淮区,广陵区,3.011928229260815e-09
建邺区,广陵区,3.6655771425295284e-09
鼓楼区,广陵区,6.46686608469758e-09
浦口区,广陵区,8.902706080745357e-09
栖霞区,广陵区,5.969069425908644e-09
雨花台区,广陵区,3.0395569740017085e-09
江宁区,广陵区,8.16473895144006e-09
六合区,广陵区,6.061436413320305e-08
溧水区,广陵区,5.825124695764805e-09
高淳区,广陵区,3.857705376939348e-09
锡山区,广陵区,2.471670963605572e-09
惠山区,广陵区,1.4730852315252205e-09
滨湖区,广陵区,1.9319795574698757e-09
梁溪区,广陵区,1.0920679541075435e-09
新吴区,广陵区,1.9239536338908326e-09
江阴市,广陵区,8.706473846341208e-09
宜兴市,广陵区,1.1194599184094723e-08
天宁区,广陵区,1.56668793527935e-09
钟楼区,广陵区,2.3429910010061625e-09
新北区,广陵区,4.661097475536556e-09
武进区,广陵区,2.1619428997363144e-09
金坛区,广陵区,8.838757006140022e-09
溧阳市,广陵区,2.1949903654835977e-08
虎丘区,广陵区,3.0252883402759275e-10
吴中区,广陵区,5.458827558129257e-10
相城区,广陵区,8.271956450465436e-10
姑苏区,广陵区,8.870215523638717e-10
吴江区,广陵区,1.2562103529852072e-09
常熟市,广陵区,3.059502802671616e-09
张家港市,广陵区,5.220866843213955e-09
昆山市,广陵区,6.167536602898221e-10
太仓市,广陵区,1.4653536421772053e-09
崇川区,广陵区,3.656613964499032e-09
港闸区,广陵区,2.4468919595458092e-09
通州区,广陵区,2.834897301383129e-09
如东县,广陵区,2.783237858429085e-09
启东市,广陵区,2.762429168829925e-09
如皋市,广陵区,1.1681158549614475e-08
海门市,广陵区,3.2420510782499135e-09
海安市,广陵区,9.645629841851777e-09
邗江区,广陵区,4.733499704065074e-06
江都区,广陵区,2.271909621633099e-06
宝应县,广陵区,1.5116394330363645e-07
仪征市,广陵区,5.790765349415744e-07
高邮市,广陵区,6.314586568155404e-07
京口区,广陵区,1.634338801608481e-07
润州区,广陵区,6.610324672726687e-08
丹徒区,广陵区,2.0342879525548926e-07
丹阳市,广陵区,5.1182346976501165e-08
扬中市,广陵区,1.3824149402510316e-07
句容市,广陵区,2.47244291497978e-08
海陵区,广陵区,6.063842486763767e-08
高港区,广陵区,6.80313204326475e-08
姜堰区,广陵区,4.313837576809154e-08
兴化市,广陵区,5.397218085771185e-08
靖江市,广陵区,2.263011680122919e-08
泰兴市,广陵区,4.524197896693316e-08
黄浦区,邗江区,2.76598599093714e-10
徐汇区,邗江区,1.1615112353482858e-10
长宁区,邗江区,3.0147843759863e-10
静安区,邗江区,7.116259330091532e-10
普陀区,邗江区,3.0756231139141087e-10
虹口区,邗江区,1.6197788761556048e-10
杨浦区,邗江区,2.24018022252678e-10
闵行区,邗江区,6.930545515534048e-10
宝山区,邗江区,2.8379793862463854e-10
嘉定区,邗江区,7.347211516801396e-10
浦东新区,邗江区,5.411790026056182e-10
松江区,邗江区,3.584355428648855e-10
青浦区,邗江区,7.628666604628775e-10
奉贤区,邗江区,3.465319064794758e-10
崇明区,邗江区,1.0938442317750436e-09
玄武区,邗江区,1.5796052008046477e-08
秦淮区,邗江区,6.099748401081397e-09
建邺区,邗江区,5.100230645392069e-09
鼓楼区,邗江区,1.3042782828171897e-08
浦口区,邗江区,1.500268372878546e-08
栖霞区,邗江区,1.888275073552745e-08
雨花台区,邗江区,6.853723064942303e-09
江宁区,邗江区,1.400027276975628e-08
六合区,邗江区,7.781469665277742e-08
溧水区,邗江区,8.257918064823186e-09
高淳区,邗江区,3.6458864642164693e-09
锡山区,邗江区,1.6031073592405827e-09
惠山区,邗江区,2.6683853606836066e-09
滨湖区,邗江区,1.7946864723154276e-09
梁溪区,邗江区,2.395957291825118e-09
新吴区,邗江区,5.542665160182026e-09
江阴市,邗江区,7.916229393759701e-09
宜兴市,邗江区,1.2536110301886441e-08
天宁区,邗江区,4.4328527682339104e-09
钟楼区,邗江区,4.119706112374005e-09
新北区,邗江区,6.960543528080711e-09
武进区,邗江区,7.185376151125171e-09
金坛区,邗江区,1.666765893325507e-08
溧阳市,邗江区,2.5591882417058324e-08
虎丘区,邗江区,1.4295878938939156e-09
吴中区,邗江区,8.419355147329028e-10
相城区,邗江区,2.0785313781026084e-09
姑苏区,邗江区,1.9119509774017265e-09
吴江区,邗江区,1.804130624574367e-09
常熟市,邗江区,1.6063953345848403e-09
张家港市,邗江区,4.358542848872535e-09
昆山市,邗江区,2.2497468097870573e-09
太仓市,邗江区,1.8032473887496804e-09
崇川区,邗江区,2.826533005573899e-09
港闸区,邗江区,6.3945179529195056e-09
通州区,邗江区,2.551655944129635e-09
如东县,邗江区,6.0280362436764195e-09
启东市,邗江区,3.4188388790959045e-09
如皋市,邗江区,1.5385885538882033e-08
海门市,邗江区,1.747038364323602e-09
海安市,邗江区,3.089313664222557e-08
广陵区,邗江区,4.6963017553194525e-06
江都区,邗江区,1.7034435913205009e-06
宝应县,邗江区,5.717376695514352e-07
仪征市,邗江区,3.577660805416727e-06
高邮市,邗江区,1.422323969347899e-06
京口区,邗江区,1.2514608373331264e-07
润州区,邗江区,2.3170866608494389e-07
丹徒区,邗江区,1.6972092718662856e-07
丹阳市,邗江区,2.3486186392884162e-07
扬中市,邗江区,3.0533427475121843e-08
句容市,邗江区,5.798443044018776e-08
海陵区,邗江区,6.640005909803194e-08
高港区,邗江区,4.614352671585619e-08
姜堰区,邗江区,7.743490000142123e-08
兴化市,邗江区,6.921785424184845e-08
靖江市,邗江区,1.7498898160408774e-08
泰兴市,邗江区,3.887075643839549e-08
黄浦区,江都区,4.361199399885135e-10
徐汇区,江都区,2.441845147521046e-10
长宁区,江都区,8.296993825734951e-10
静安区,江都区,7.052813018816447e-10
普陀区,江都区,9.421714758585937e-10
虹口区,江都区,2.553945929510307e-10
杨浦区,江都区,8.47715585614363e-10
闵行区,江都区,9.834808252114371e-10
宝山区,江都区,8.352797954114951e-10
嘉定区,江都区,4.075649142455843e-09
浦东新区,江都区,1.1278274301911841e-09
金山区,江都区,1.6397303085713691e-09
松江区,江都区,5.186121804870559e-10
青浦区,江都区,1.7693255608262006e-09
奉贤区,江都区,4.683304607774041e-10
崇明区,江都区,1.724691601047791e-09
玄武区,江都区,7.602893640818099e-09
秦淮区,江都区,3.0579118890758823e-09
建邺区,江都区,2.42767137189866e-09
鼓楼区,江都区,4.996756551785559e-09
浦口区,江都区,1.1998260585825228e-08
栖霞区,江都区,8.227699361462841e-09
雨花台区,江都区,5.025768713270552e-09
江宁区,江都区,7.803107625631523e-09
六合区,江都区,4.162947729298649e-08
溧水区,江都区,8.680310849153528e-09
高淳区,江都区,5.7485605176196125e-09
锡山区,江都区,7.149665531020149e-09
惠山区,江都区,8.78047312960216e-09
滨湖区,江都区,4.355319129154728e-09
梁溪区,江都区,5.7538280337925535e-09
新吴区,江都区,1.6070176984737854e-08
江阴市,江都区,7.805468212565496e-08
宜兴市,江都区,1.6681634441280306e-08
天宁区,江都区,6.485001033411719e-09
钟楼区,江都区,8.931510260827206e-09
新北区,江都区,2.7963350434071327e-08
武进区,江都区,1.1533398484822686e-08
金坛区,江都区,1.2614551375235061e-08
溧阳市,江都区,2.6295192245380286e-08
虎丘区,江都区,4.993625450198646e-09
吴中区,江都区,3.491044700601494e-09
相城区,江都区,5.7523469395752625e-09
姑苏区,江都区,4.475552716065896e-09
吴江区,江都区,7.597882780591215e-09
常熟市,江都区,1.499443508440643e-08
张家港市,江都区,2.878554074492442e-08
昆山市,江都区,5.417590921786233e-09
太仓市,江都区,7.9155393165076e-09
崇川区,江都区,9.081506841757513e-09
港闸区,江都区,8.286901347206954e-09
通州区,江都区,6.276285359937989e-09
如东县,江都区,1.1923897210836255e-08
启东市,江都区,4.704496496828439e-09
如皋市,江都区,5.13196973928221e-08
海门市,江都区,7.119579347628174e-09
海安市,江都区,6.180578096865171e-08
广陵区,江都区,2.2733608700882967e-06
邗江区,江都区,1.6456740544569957e-06
宝应县,江都区,1.0310181296818825e-06
仪征市,江都区,6.273878682989085e-07
高邮市,江都区,3.2671331114481914e-06
京口区,江都区,1.0315066736799409e-07
润州区,江都区,6.158353912536692e-08
丹徒区,江都区,1.3200935683582016e-07
丹阳市,江都区,4.802146502425785e-08
扬中市,江都区,9.631097825162425e-07
句容市,江都区,2.7018283267374617e-08
海陵区,江都区,1.7229434841733114e-06
高港区,江都区,1.144007505719602e-06
姜堰区,江都区,4.2942122217085234e-07
兴化市,江都区,9.863133974150078e-07
靖江市,江都区,2.3237712129360058e-07
泰兴市,江都区,4.3514831726349693e-07
黄浦区,宝应县,1.7578876192947565e-09
徐汇区,宝应县,2.0132287138184096e-09
长宁区,宝应县,1.852669187213785e-09
静安区,宝应县,2.8193137516150307e-09
普陀区,宝应县,6.397113598948996e-09
虹口区,宝应县,2.5267829701893818e-09
杨浦区,宝应县,1.8120052035695124e-09
闵行区,宝应县,3.1747593378960875e-09
宝山区,宝应县,5.574893814628586e-09
嘉定区,宝应县,9.030133297454808e-09
浦东新区,宝应县,2.528567154232571e-09
金山区,宝应县,1.287532267296787e-09
松江区,宝应县,1.5349037180026264e-09
青浦区,宝应县,8.445431283023594e-09
奉贤区,宝应县,2.5741635914138165e-09
玄武区,宝应县,6.844760623006884e-09
秦淮区,宝应县,3.524198548236662e-09
建邺区,宝应县,4.670266667002659e-09
鼓楼区,宝应县,4.764252537512365e-09
浦口区,宝应县,1.0187098776088174e-08
栖霞区,宝应县,1.0185425624605908e-08
雨花台区,宝应县,7.843845905254477e-09
江宁区,宝应县,8.465039743928756e-09
六合区,宝应县,4.618286575501396e-08
溧水区,宝应县,2.3855527262688172e-09
锡山区,宝应县,1.9648955430091006e-08
惠山区,宝应县,1.6891557668129584e-08
滨湖区,宝应县,9.737847085890954e-09
梁溪区,宝应县,1.8528207872037766e-08
新吴区,宝应县,4.3127882273176155e-08
江阴市,宝应县,1.0493721941265927e-07
宜兴市,宝应县,4.297972360765531e-08
天宁区,宝应县,1.568362551097537e-08
钟楼区,宝应县,1.4281240483115228e-08
新北区,宝应县,2.677349139006462e-08
武进区,宝应县,2.4436392647558065e-08
金坛区,宝应县,3.874629952701638e-08
溧阳市,宝应县,2.4675972142618223e-08
虎丘区,宝应县,1.0864558081519225e-08
吴中区,宝应县,1.1177718627203435e-08
相城区,宝应县,1.0324112110630346e-08
姑苏区,宝应县,1.3893114133995165e-08
吴江区,宝应县,2.2393860063552565e-08
常熟市,宝应县,3.062773072183348e-08
张家港市,宝应县,5.6445631611249123e-08
昆山市,宝应县,1.4357065559157666e-08
太仓市,宝应县,2.4754274035823613e-08
崇川区,宝应县,1.1092492362680353e-08
港闸区,宝应县,7.287790659000402e-09
通州区,宝应县,7.297527837856224e-09
如东县,宝应县,1.7097215101311285e-08
启东市,宝应县,1.2929058231624958e-08
如皋市,宝应县,3.1341899604558266e-08
海门市,宝应县,6.987954125545841e-09
海安市,宝应县,4.213501069721018e-08
广陵区,宝应县,2.078536126492238e-07
邗江区,宝应县,5.79962408902801e-07
江都区,宝应县,1.0729422587746168e-06
仪征市,宝应县,1.9075564652826094e-07
高邮市,宝应县,1.455152262833836e-05
京口区,宝应县,4.8001777130849875e-08
润州区,宝应县,6.901292764949214e-08
丹徒区,宝应县,3.974413654294996e-08
丹阳市,宝应县,4.4638343575562454e-08
扬中市,宝应县,1.9637254780303197e-07
句容市,宝应县,1.200041543038137e-08
海陵区,宝应县,9.45454634930022e-08
高港区,宝应县,3.609007274691827e-07
姜堰区,宝应县,1.0402538830713527e-07
兴化市,宝应县,1.1529470045280889e-06
靖江市,宝应县,2.578097455271888e-07
泰兴市,宝应县,3.676280010982323e-07
黄浦区,仪征市,2.273759439235979e-10
徐汇区,仪征市,1.9096243753982392e-10
长宁区,仪征市,4.56229262141344e-10
静安区,仪征市,2.924935606482334e-10
普陀区,仪征市,8.668438185101614e-10
虹口区,仪征市,1.997291845223351e-10
杨浦区,仪征市,1.8415244846682162e-10
闵行区,仪征市,8.851017195308864e-10
宝山区,仪征市,4.082646936105767e-10
嘉定区,仪征市,1.9766368940163406e-09
浦东新区,仪征市,6.963220396509209e-10
金山区,仪征市,1.8319103424754827e-09
松江区,仪征市,7.799543767153654e-10
青浦区,仪征市,1.1834157539256783e-09
奉贤区,仪征市,9.156347040986059e-10
崇明区,仪征市,1.3487805009867402e-09
玄武区,仪征市,3.357314732417584e-08
秦淮区,仪征市,1.2342782801218378e-08
建邺区,仪征市,1.1628556849985316e-08
鼓楼区,仪征市,2.95069054477502e-08
浦口区,仪征市,7.80021054866127e-08
栖霞区,仪征市,3.4621144794883216e-07
雨花台区,仪征市,1.9651799889355125e-08
江宁区,仪征市,3.934412717321222e-08
六合区,仪征市,1.1308723265867853e-06
溧水区,仪征市,2.2062182321969745e-08
高淳区,仪征市,1.1239033010593187e-08
锡山区,仪征市,4.235860262995686e-09
惠山区,仪征市,9.227121213953079e-09
滨湖区,仪征市,1.876208773570851e-09
梁溪区,仪征市,4.886073300335774e-09
新吴区,仪征市,1.327557696417513e-08
江阴市,仪征市,1.8560069075000828e-08
宜兴市,仪征市,4.229670705515184e-08
天宁区,仪征市,6.254899691147389e-09
钟楼区,仪征市,8.57226948112976e-09
新北区,仪征市,2.2750296484244627e-08
武进区,仪征市,1.4612754724292044e-08
金坛区,仪征市,6.419570942187584e-08
溧阳市,仪征市,1.8118831231136483e-07
虎丘区,仪征市,1.762774094993227e-09
吴中区,仪征市,2.451826575880382e-09
相城区,仪征市,3.557546036991117e-09
姑苏区,仪征市,3.4910006698128127e-09
吴江区,仪征市,7.3196826848664976e-09
常熟市,仪征市,1.2280892265636687e-08
张家港市,仪征市,1.1864163140486038e-08
昆山市,仪征市,4.633979466995861e-09
太仓市,仪征市,5.069626413255453e-09
崇川区,仪征市,8.680363668965217e-09
港闸区,仪征市,9.721051819284447e-09
通州区,仪征市,1.1090906256571148e-08
如东县,仪征市,1.419019169267439e-08
启东市,仪征市,2.184472604089878e-08
如皋市,仪征市,2.8751062291609148e-08
海门市,仪征市,5.4683817782793164e-09
海安市,仪征市,4.589922020812499e-08
广陵区,仪征市,5.634496868490198e-07
邗江区,仪征市,3.4963960546864495e-06
江都区,仪征市,6.696530377526743e-07
宝应县,仪征市,1.9147861034482098e-07
高邮市,仪征市,1.026655812861413e-06
京口区,仪征市,5.0578646161172025e-08
润州区,仪征市,2.033979194689832e-07
丹徒区,仪征市,4.33899061695889e-07
丹阳市,仪征市,2.0917460832411845e-07
扬中市,仪征市,2.97234361335463e-08
句容市,仪征市,2.2943562393298228e-07
海陵区,仪征市,7.790239238391748e-08
高港区,仪征市,8.25255319871406e-08
姜堰区,仪征市,4.848540701817833e-08
兴化市,仪征市,7.330898942951413e-08
靖江市,仪征市,3.5962117124622484e-08
泰兴市,仪征市,6.929032585683563e-08
黄浦区,高邮市,7.313647279004065e-10
徐汇区,高邮市,8.032357232250006e-10
长宁区,高邮市,6.522139978758428e-10
静安区,高邮市,1.3647036236200538e-09
普陀区,高邮市,1.8230808384474203e-09
虹口区,高邮市,6.918559952358148e-10
杨浦区,高邮市,2.733851321452956e-10
闵行区,高邮市,9.36403473241393e-10
宝山区,高邮市,2.135756042014663e-09
嘉定区,高邮市,3.6069080078538087e-09
浦东新区,高邮市,1.3208784869524267e-09
金山区,高邮市,2.266315468631165e-09
松江区,高邮市,2.007006055813323e-09
青浦区,高邮市,3.6037953527883366e-09
奉贤区,高邮市,9.062090192514811e-10
崇明区,高邮市,6.67447973254783e-10
玄武区,高邮市,6.214310947486258e-09
秦淮区,高邮市,2.9584957268816183e-09
建邺区,高邮市,3.523117558926235e-09
鼓楼区,高邮市,3.1570980338066024e-09
浦口区,高邮市,9.060045744793843e-09
栖霞区,高邮市,9.753047126872307e-09
雨花台区,高邮市,4.442170034177562e-09
江宁区,高邮市,8.940102396589252e-09
六合区,高邮市,3.9537045861126784e-08
溧水区,高邮市,8.398104159562851e-09
高淳区,高邮市,6.674002002943639e-09
锡山区,高邮市,7.126834629177446e-09
惠山区,高邮市,1.2530139825782044e-08
滨湖区,高邮市,5.142170190791611e-09
梁溪区,高邮市,8.77187148944572e-09
新吴区,高邮市,1.70805909659244e-08
江阴市,高邮市,5.694392747136782e-08
宜兴市,高邮市,2.975682645265588e-08
天宁区,高邮市,8.867488427683327e-09
钟楼区,高邮市,1.2726037825698382e-08
新北区,高邮市,1.4138017173105959e-08
武进区,高邮市,1.3215576293188247e-08
金坛区,高邮市,3.051109522930033e-08
溧阳市,高邮市,3.909120175991122e-08
虎丘区,高邮市,5.368085620356904e-09
吴中区,高邮市,5.44342510500847e-09
相城区,高邮市,6.246800839373542e-09
姑苏区,高邮市,6.6409017927621835e-09
吴江区,高邮市,9.161950233181222e-09
常熟市,高邮市,1.823170630016425e-08
张家港市,高邮市,4.215088272232574e-08
昆山市,高邮市,9.07895565450752e-09
太仓市,高邮市,1.2939710840026452e-08
崇川区,高邮市,7.029005454596096e-09
港闸区,高邮市,6.734687268918248e-09
通州区,高邮市,3.5032132203828914e-09
如东县,高邮市,4.012604477449258e-09
启东市,高邮市,4.551548013112518e-09
如皋市,高邮市,2.380936472093468e-08
海门市,高邮市,4.428073156054913e-09
海安市,高邮市,3.2447661826448645e-08
广陵区,高邮市,6.779686107667032e-07
邗江区,高邮市,1.3710011876419157e-06
江都区,高邮市,2.9488180933572293e-06
宝应县,高邮市,1.57790835682955e-05
仪征市,高邮市,1.0483793520210543e-06
京口区,高邮市,6.15362451152425e-08
润州区,高邮市,7.491058113375741e-08
丹徒区,高邮市,8.143789756898595e-08
丹阳市,高邮市,1.7046806104225003e-07
扬中市,高邮市,1.4120380079153115e-07
句容市,高邮市,3.4325106012746667e-08
海陵区,高邮市,1.478811970122238e-07
高港区,高邮市,3.6021210888983357e-07
姜堰区,高邮市,1.6984621335226282e-07
兴化市,高邮市,2.929512730267495e-06
靖江市,高邮市,1.6075682757870863e-07
泰兴市,高邮市,2.1501222490418148e-07
黄浦区,京口区,2.9027290354832086e-10
徐汇区,京口区,1.462719940997154e-10
长宁区,京口区,3.3651618239002344e-10
静安区,京口区,5.54770795636031e-10
普陀区,京口区,2.2132620344956738e-10
虹口区,京口区,1.0199138803200297e-10
杨浦区,京口区,3.2913003453849017e-10
闵行区,京口区,4.83146517888655e-10
宝山区,京口区,1.7869689565063487e-10
嘉定区,京口区,7.885675488933485e-10
浦东新区,京口区,3.8520704491457e-10
金山区,京口区,4.677310404738642e-10
松江区,京口区,4.38110697945268e-10
青浦区,京口区,6.043093584469219e-10
奉贤区,京口区,6.545943522198899e-10
崇明区,京口区,3.4437630077730236e-10
玄武区,京口区,4.187865376187572e-09
秦淮区,京口区,3.2006519286387153e-09
建邺区,京口区,2.96905196097276e-09
鼓楼区,京口区,4.7849982250558125e-09
浦口区,京口区,3.6033522164863704e-09
栖霞区,京口区,1.2284439224522769e-08
雨花台区,京口区,6.380379584773331e-09
江宁区,京口区,1.4555735716714264e-08
六合区,京口区,7.816640409484828e-09
溧水区,京口区,1.3865868369800186e-08
高淳区,京口区,1.0330549555553243e-08
锡山区,京口区,3.2445528836890398e-09
惠山区,京口区,5.698008429003821e-09
滨湖区,京口区,2.5057555484082465e-09
梁溪区,京口区,2.4370407223119653e-09
新吴区,京口区,4.293462999254266e-09
江阴市,京口区,1.168912575694008e-08
宜兴市,京口区,1.118971161829938e-08
天宁区,京口区,7.078715388322421e-09
钟楼区,京口区,1.2483740997385848e-08
新北区,京口区,3.4672092567814264e-08
武进区,京口区,1.376606615436164e-08
金坛区,京口区,3.204061273381745e-08
溧阳市,京口区,1.5047077866154475e-08
虎丘区,京口区,1.5579653658823435e-09
吴中区,京口区,1.0828292429729725e-09
相城区,京口区,2.3440712041397963e-09
姑苏区,京口区,1.5048545892971457e-09
吴江区,京口区,9.894134737139555e-10
常熟市,京口区,4.147095745527429e-09
张家港市,京口区,6.21375989400638e-09
昆山市,京口区,1.6902387066947103e-09
太仓市,京口区,2.0437867929498435e-09
崇川区,京口区,3.828166462096503e-09
港闸区,京口区,1.489211860376333e-09
通州区,京口区,2.0485193539376482e-09
如东县,京口区,4.140684942641746e-09
启东市,京口区,5.871039131044125e-10
如皋市,京口区,7.191028843471973e-09
海门市,京口区,7.615691979792011e-10
海安市,京口区,1.1001680709541974e-08
广陵区,京口区,1.294430846800625e-07
邗江区,京口区,1.1956972129544983e-07
江都区,京口区,9.399305496885211e-08
宝应县,京口区,1.9555649109780897e-08
仪征市,京口区,4.204925110505802e-08
高邮市,京口区,5.210038715361353e-08
润州区,京口区,6.662420923465651e-06
丹徒区,京口区,2.7284375479805414e-06
丹阳市,京口区,1.1099208430682487e-06
扬中市,京口区,3.3710837798330763e-06
句容市,京口区,2.3513926929454673e-07
海陵区,京口区,2.3477153217476415e-08
高港区,京口区,7.203680456586441e-08
姜堰区,京口区,1.465993148757251e-08
兴化市,京口区,2.0073903845681566e-08
靖江市,京口区,6.1213324947670974e-09
泰兴市,京口区,3.112639310242704e-08
黄浦区,润州区,1.3961711304344016e-09
徐汇区,润州区,5.309791406162101e-10
长宁区,润州区,1.2450728343347959e-09
静安区,润州区,2.9627019304911656e-09
普陀区,润州区,1.2804697123002929e-09
虹口区,润州区,4.165165887592272e-10
杨浦区,润州区,3.413624518308469e-10
闵行区,润州区,2.4044866394207032e-09
宝山区,润州区,4.594846058721811e-10
嘉定区,润州区,2.490430530776031e-09
浦东新区,润州区,4.840382262727289e-10
金山区,润州区,1.4856637390435955e-09
松江区,润州区,6.506088474836481e-10
青浦区,润州区,8.437275885333893e-10
奉贤区,润州区,3.394614735506229e-10
崇明区,润州区,1.2501137580080154e-09
玄武区,润州区,3.0167042662451096e-08
秦淮区,润州区,7.060548884882434e-09
建邺区,润州区,6.763680999383847e-09
鼓楼区,润州区,2.2728737716629624e-08
浦口区,润州区,1.148959261454431e-08
栖霞区,润州区,3.9287952942055306e-08
雨花台区,润州区,1.928233833761238e-08
江宁区,润州区,3.088447248160485e-08
六合区,润州区,2.3184480124497725e-08
溧水区,润州区,2.1234749466401418e-08
高淳区,润州区,1.145855590384577e-08
锡山区,润州区,2.6500474701629232e-09
惠山区,润州区,6.16549173719796e-09
滨湖区,润州区,3.411035557106775e-09
梁溪区,润州区,1.0426414180202418e-08
新吴区,润州区,4.648341944388722e-09
江阴市,润州区,1.0321411534314167e-08
宜兴市,润州区,2.857538534127352e-08
天宁区,润州区,1.2769811602309625e-08
钟楼区,润州区,1.2800577518741669e-08
新北区,润州区,1.454774276184533e-08
武进区,润州区,1.1325414237587856e-08
金坛区,润州区,3.7481404775466015e-08
溧阳市,润州区,2.9635398335317558e-08
虎丘区,润州区,2.073697993921948e-09
吴中区,润州区,1.4740340702436515e-09
相城区,润州区,2.8718440662382696e-09
姑苏区,润州区,5.3787013702377865e-09
吴江区,润州区,1.3967530659203696e-09
常熟市,润州区,3.579984112862165e-09
张家港市,润州区,5.357156821750285e-09
昆山市,润州区,4.338818467347578e-09
太仓市,润州区,1.9784295899842015e-09
崇川区,润州区,2.7427407503433807e-09
港闸区,润州区,4.504966009186029e-10
通州区,润州区,7.655004968342638e-10
如东县,润州区,2.818316331595026e-09
启东市,润州区,2.1312345753629235e-09
如皋市,润州区,3.2630018642274703e-09
海门市,润州区,1.3822788181417133e-09
海安市,润州区,6.945563243850804e-09
广陵区,润州区,7.102273944698377e-08
邗江区,润州区,2.578148503996769e-07
江都区,润州区,6.621234868755536e-08
宝应县,润州区,6.937520721456787e-08
仪征市,润州区,2.732294919571254e-07
高邮市,润州区,7.535593019436918e-08
京口区,润州区,6.4706027174542205e-06
丹徒区,润州区,3.905168130800073e-06
丹阳市,润州区,4.630876176005846e-07
扬中市,润州区,9.86946176711184e-07
句容市,润州区,6.750458978171195e-07
海陵区,润州区,1.8938657876917797e-08
高港区,润州区,2.6149941290227465e-08
姜堰区,润州区,8.573807167695637e-09
兴化市,润州区,1.6740380280672396e-08
靖江市,润州区,6.110755986224404e-09
泰兴市,润州区,8.933074318859554e-09
黄浦区,丹徒区,9.62156669051023e-10
徐汇区,丹徒区,7.244769610541019e-10
长宁区,丹徒区,1.479360112831009e-09
静安区,丹徒区,1.926675760401473e-09
普陀区,丹徒区,1.739189225702762e-09
虹口区,丹徒区,4.080119152489004e-10
杨浦区,丹徒区,3.7619135819542715e-10
闵行区,丹徒区,2.9214758963358174e-09
宝山区,丹徒区,1.0212411634565866e-09
嘉定区,丹徒区,4.939247161667342e-09
浦东新区,丹徒区,1.4224645722529455e-09
金山区,丹徒区,1.0692210185725e-09
松江区,丹徒区,1.3201718566400015e-09
青浦区,丹徒区,2.7097388821971974e-09
奉贤区,丹徒区,1.1757316207921547e-09
崇明区,丹徒区,7.872352852962126e-10
玄武区,丹徒区,3.051505807835645e-08
秦淮区,丹徒区,1.0412094912776046e-08
建邺区,丹徒区,7.687515357564991e-09
鼓楼区,丹徒区,2.3854981471559522e-08
浦口区,丹徒区,2.7716962714114893e-08
栖霞区,丹徒区,8.111611730915782e-08
雨花台区,丹徒区,1.862114320244945e-08
江宁区,丹徒区,4.487308113694561e-08
六合区,丹徒区,6.885962587952933e-08
溧水区,丹徒区,4.011653486882656e-08
高淳区,丹徒区,3.279912243717579e-08
锡山区,丹徒区,1.2114374010342175e-08
惠山区,丹徒区,1.9663494251811742e-08
滨湖区,丹徒区,8.255191623359681e-09
梁溪区,丹徒区,1.1937882509693532e-08
新吴区,丹徒区,1.9973866975906437e-08
江阴市,丹徒区,2.7563593344384496e-08
宜兴市,丹徒区,4.0451128895010386e-08
天宁区,丹徒区,2.7528725257847757e-08
钟楼区,丹徒区,2.1495785175007026e-08
新北区,丹徒区,7.051007796375492e-08
武进区,丹徒区,3.720385089958108e-08
金坛区,丹徒区,2.7265399917809423e-07
溧阳市,丹徒区,1.0282576039325049e-07
虎丘区,丹徒区,5.737921294104145e-09
吴中区,丹徒区,3.59694871327981e-09
相城区,丹徒区,1.0850934012983595e-08
姑苏区,丹徒区,7.515204794425243e-09
吴江区,丹徒区,8.544477744871068e-09
常熟市,丹徒区,1.3873394980214814e-08
张家港市,丹徒区,1.3494269147688547e-08
昆山市,丹徒区,9.27322035213321e-09
太仓市,丹徒区,6.385126201719587e-09
崇川区,丹徒区,3.3392313947166393e-09
港闸区,丹徒区,1.5130220712680943e-09
通州区,丹徒区,2.7546247493049586e-09
如东县,丹徒区,4.732749153737863e-09
启东市,丹徒区,8.723677996053597e-09
如皋市,丹徒区,7.534314926028217e-09
海门市,丹徒区,8.414482530317068e-09
海安市,丹徒区,1.4761696237975426e-08
广陵区,丹徒区,2.1513394537607213e-07
邗江区,丹徒区,1.9083451225933775e-07
江都区,丹徒区,1.6208836132259692e-07
宝应县,丹徒区,5.283165289815372e-08
仪征市,丹徒区,4.3524719277960586e-07
高邮市,丹徒区,9.379135455523143e-08
京口区,丹徒区,2.8351403297720983e-06
润州区,丹徒区,3.708003215535904e-06
丹阳市,丹徒区,1.8242655960510216e-06
扬中市,丹徒区,6.193419582773004e-07
句容市,丹徒区,1.5552643101156923e-06
海陵区,丹徒区,2.4349444281453628e-08
高港区,丹徒区,5.022565098469725e-08
姜堰区,丹徒区,1.7128469473192084e-08
兴化市,丹徒区,4.092751256007225e-08
靖江市,丹徒区,9.79524504277385e-09
泰兴市,丹徒区,2.463027464325267e-08
黄浦区,丹阳市,3.3962742276731897e-09
徐汇区,丹阳市,1.3362464023985956e-09
长宁区,丹阳市,2.2647171407208905e-09
静安区,丹阳市,8.569164739799167e-09
普陀区,丹阳市,5.103336079327079e-09
虹口区,丹阳市,9.675630733347199e-10
