OAREA,DAREA,F0
姑苏区,海安市,4.215116108504604e-10
吴江区,海安市,3.7303630529058097e-10
常熟市,海安市,5.888204403184179e-10
张家港市,海安市,7.106658797105566e-10
昆山市,海安市,3.534394645296445e-10
太仓市,海安市,2.5351428293182885e-10
崇川区,海安市,4.596108324580636e-09
港闸区,海安市,5.087894329500754e-09
通州区,海安市,5.528934132866859e-09
如东县,海安市,2.119630289746032e-08
启东市,海安市,2.066737783231887e-09
如皋市,海安市,3.706586548509432e-08
海门市,海安市,1.7144075181115448e-09
海安市,海安市,8.846373698784909e-06
广陵区,海安市,4.5867866750759876e-10
邗江区,海安市,6.184923047853761e-10
江都区,海安市,7.816493164095283e-10
仪征市,海安市,2.341060189148149e-10
高邮市,海安市,1.7830404382730514e-10
京口区,海安市,4.118690110407175e-10
丹徒区,海安市,4.544095436803367e-10
丹阳市,海安市,3.5494824930247463e-10
句容市,海安市,3.179468556866998e-10
海陵区,海安市,8.017147545509658e-10
高港区,海安市,2.743764680622674e-10
姜堰区,海安市,1.4105643149865044e-08
兴化市,海安市,4.669340607523499e-10
靖江市,海安市,7.914546151336342e-10
泰兴市,海安市,2.911640391854366e-09
黄浦区,广陵区,5.884397448070803e-11
徐汇区,广陵区,1.3139552431237975e-10
长宁区,广陵区,1.204762799231543e-10
静安区,广陵区,1.2713214267185014e-10
普陀区,广陵区,1.6302729071918557e-10
虹口区,广陵区,1.1083540139386227e-10
杨浦区,广陵区,9.77153274559958e-11
闵行区,广陵区,6.701219206400987e-11
宝山区,广陵区,1.3563463946125586e-10
嘉定区,广陵区,8.196021180473973e-11
浦东新区,广陵区,1.255344212038835e-10
金山区,广陵区,1.075377815187008e-10
松江区,广陵区,1.5474211260168107e-11
青浦区,广陵区,1.468233101664922e-10
奉贤区,广陵区,1.6361261226414576e-10
崇明区,广陵区,5.119535792494849e-10
玄武区,广陵区,5.083581171132738e-10
秦淮区,广陵区,7.313640845876339e-10
建邺区,广陵区,8.654246402052462e-10
鼓楼区,广陵区,6.969684177031745e-10
浦口区,广陵区,3.5863960797364106e-10
栖霞区,广陵区,3.195798815787793e-10
雨花台区,广陵区,3.6288939893750604e-10
江宁区,广陵区,4.425871412836215e-10
六合区,广陵区,6.759888506679333e-10
溧水区,广陵区,3.4005889316969245e-10
高淳区,广陵区,6.320324252113373e-10
锡山区,广陵区,5.259839098490206e-11
惠山区,广陵区,6.351201298229952e-11
滨湖区,广陵区,4.5325536972546113e-10
梁溪区,广陵区,1.5241042708279787e-10
新吴区,广陵区,1.6469976001332803e-10
江阴市,广陵区,2.7958707802340295e-10
宜兴市,广陵区,3.672163616546804e-10
天宁区,广陵区,5.596146669346339e-10
钟楼区,广陵区,4.016306062847711e-10
新北区,广陵区,3.0319654867478023e-10
武进区,广陵区,1.352747349836279e-10
金坛区,广陵区,9.318159804664608e-11
溧阳市,广陵区,7.512668447336221e-11
虎丘区,广陵区,1.5483247728462584e-10
吴中区,广陵区,1.3541258778441496e-10
相城区,广陵区,1.7637622799704796e-10
姑苏区,广陵区,2.361910046243555e-10
吴江区,广陵区,1.8877634661171642e-10
常熟市,广陵区,6.494319822300711e-11
张家港市,广陵区,3.5582933008429706e-10
昆山市,广陵区,4.659935675330907e-11
太仓市,广陵区,2.019408008310514e-10
崇川区,广陵区,1.501990802801365e-10
港闸区,广陵区,2.4940569114738916e-10
通州区,广陵区,4.7612537223545284e-11
如东县,广陵区,2.1631066858535066e-10
启东市,广陵区,1.693329511420893e-10
如皋市,广陵区,4.67068471473794e-10
海门市,广陵区,2.341094315055001e-10
海安市,广陵区,2.3307778962876906e-10
广陵区,广陵区,7.769837019218662e-06
邗江区,广陵区,2.738849958015669e-07
江都区,广陵区,1.0576494766003685e-07
宝应县,广陵区,5.515746619955381e-09
仪征市,广陵区,3.927286532426404e-08
高邮市,广陵区,3.0423018470959854e-08
京口区,广陵区,2.677138979452601e-09
润州区,广陵区,1.877412368177036e-09
丹徒区,广陵区,8.252849642089896e-09
丹阳市,广陵区,9.613147307593188e-10
扬中市,广陵区,2.667642038403596e-09
句容市,广陵区,7.091436323285439e-10
海陵区,广陵区,1.915855600320877e-09
高港区,广陵区,5.769955051412831e-09
姜堰区,广陵区,1.910132332452246e-09
兴化市,广陵区,2.0828846706766772e-09
靖江市,广陵区,1.134802183591733e-09
泰兴市,广陵区,1.5180958344206314e-09
黄浦区,邗江区,2.1555556094622377e-10
徐汇区,邗江区,8.595077126456039e-11
长宁区,邗江区,1.8913939541250375e-10
静安区,邗江区,1.663238648705194e-10
普陀区,邗江区,1.8281537732711042e-10
虹口区,邗江区,1.450032378663303e-10
杨浦区,邗江区,1.363611379719116e-10
闵行区,邗江区,1.4027265229125513e-10
宝山区,邗江区,1.2066428159357414e-10
嘉定区,邗江区,1.286718424449784e-10
浦东新区,邗江区,1.4507301779544996e-10
金山区,邗江区,1.1255123411525546e-10
松江区,邗江区,1.2956499936642133e-10
青浦区,邗江区,2.305024037517258e-10
奉贤区,邗江区,1.1416019664337261e-10
崇明区,邗江区,1.339552628399524e-10
玄武区,邗江区,7.0941062320076e-10
秦淮区,邗江区,1.0304276749884249e-09
建邺区,邗江区,9.406084174674798e-10
鼓楼区,邗江区,1.0941920287551354e-09
浦口区,邗江区,1.0322386909276093e-09
栖霞区,邗江区,9.407216760795891e-10
雨花台区,邗江区,7.596148836426735e-10
江宁区,邗江区,7.14131948676654e-10
六合区,邗江区,1.3796322345213747e-09
溧水区,邗江区,7.118251382461494e-10
高淳区,邗江区,1.6537450478747176e-10
锡山区,邗江区,2.2020219254004102e-10
惠山区,邗江区,4.985472553006062e-10
滨湖区,邗江区,3.018821965136458e-10
梁溪区,邗江区,5.317195320548491e-10
新吴区,邗江区,3.4475625191808264e-10
江阴市,邗江区,3.5114584172901097e-10
宜兴市,邗江区,3.1227310497421034e-10
天宁区,邗江区,3.7652407535740496e-10
钟楼区,邗江区,4.904139089566366e-10
新北区,邗江区,3.173316879974717e-10
武进区,邗江区,4.1058575545083095e-10
金坛区,邗江区,7.314431989996385e-10
溧阳市,邗江区,2.7520191755563245e-10
虎丘区,邗江区,2.2957200453010018e-10
吴中区,邗江区,2.6320463842074566e-10
相城区,邗江区,1.4767916428485573e-10
姑苏区,邗江区,3.344501973742666e-10
吴江区,邗江区,3.183187775201017e-10
常熟市,邗江区,1.3594175003731144e-10
张家港市,邗江区,3.554901284949716e-10
昆山市,邗江区,1.0973663241288213e-10
太仓市,邗江区,2.9589750172526535e-10
崇川区,邗江区,4.323039021900059e-10
港闸区,邗江区,3.915496201089852e-10
通州区,邗江区,3.737418897006438e-10
如东县,邗江区,3.0186020649673985e-10
启东市,邗江区,4.726061819580092e-10
如皋市,邗江区,5.237607671292161e-10
海门市,邗江区,3.062796286784888e-10
海安市,邗江区,6.09859913815776e-10
广陵区,邗江区,3.2530879526691704e-07
邗江区,邗江区,4.246982306452987e-06
江都区,邗江区,7.498464074094134e-08
宝应县,邗江区,1.5629051351955282e-08
仪征市,邗江区,1.4298494883363413e-07
高邮市,邗江区,3.848611503115011e-08
京口区,邗江区,2.8019482248947744e-09
润州区,邗江区,6.308485326269533e-09
丹徒区,邗江区,4.091495047553168e-09
丹阳市,邗江区,8.197013264279026e-09
扬中市,邗江区,6.980021332034074e-10
句容市,邗江区,1.0072771018380462e-09
海陵区,邗江区,2.0720126402342418e-09
高港区,邗江区,3.293974127831021e-09
姜堰区,邗江区,3.821968329699726e-09
兴化市,邗江区,1.0121380064945955e-09
靖江市,邗江区,6.928291395615815e-10
泰兴市,邗江区,2.030222834189996e-09
徐汇区,江都区,2.9575122130759816e-10
长宁区,江都区,1.8078244857696366e-10
静安区,江都区,1.7884687596579806e-10
普陀区,江都区,2.0968542156098062e-10
虹口区,江都区,1.8710514778506927e-10
杨浦区,江都区,3.6657041892940393e-10
闵行区,江都区,1.8854273908060132e-10
宝山区,江都区,1.5264641045502765e-10
嘉定区,江都区,2.029278862686278e-10
浦东新区,江都区,1.8837251665145684e-10
金山区,江都区,1.815383194403195e-10
松江区,江都区,1.9156545069582897e-10
青浦区,江都区,5.507946779441551e-11
奉贤区,江都区,1.5344456540559326e-10
崇明区,江都区,7.682194509450062e-10
玄武区,江都区,8.58177255949252e-10
秦淮区,江都区,6.96464430306262e-10
建邺区,江都区,1.0488899359447659e-09
鼓楼区,江都区,7.320923259706596e-10
浦口区,江都区,7.265185961264907e-10
栖霞区,江都区,8.991567709106177e-10
雨花台区,江都区,6.126063853601655e-10
江宁区,江都区,6.433765431849905e-10
六合区,江都区,4.564642423437351e-10
溧水区,江都区,2.551401794892818e-10
高淳区,江都区,3.556520715611709e-10
锡山区,江都区,2.367818607826613e-10
惠山区,江都区,2.144337355345827e-10
滨湖区,江都区,1.8549245232465884e-10
梁溪区,江都区,2.8587712674917956e-10
新吴区,江都区,2.7803547016491147e-10
江阴市,江都区,7.237038951894612e-10
宜兴市,江都区,3.6161468212244476e-10
天宁区,江都区,5.398315682158692e-10
钟楼区,江都区,1.5066817400471728e-10
新北区,江都区,6.142041369557495e-10
武进区,江都区,5.480689157953332e-10
溧阳市,江都区,2.536480082034352e-10
虎丘区,江都区,3.1946219847867954e-10
吴中区,江都区,1.7416743803432933e-10
相城区,江都区,4.763950837388419e-10
姑苏区,江都区,2.6581490672943817e-10
吴江区,江都区,2.832711152406752e-10
常熟市,江都区,1.7054006980594326e-10
张家港市,江都区,2.1843201246470222e-10
昆山市,江都区,2.8844206106846166e-10
太仓市,江都区,2.272689225533644e-10
崇川区,江都区,2.535563615918179e-10
港闸区,江都区,8.420610764017815e-10
通州区,江都区,3.7508987748919823e-10
如东县,江都区,4.86882218787669e-10
启东市,江都区,3.1761880379851916e-10
如皋市,江都区,4.5055699987459106e-10
海安市,江都区,6.12059516641167e-10
广陵区,江都区,1.091307352855177e-07
邗江区,江都区,5.535750316139448e-08
江都区,江都区,9.183276161571797e-06
宝应县,江都区,2.4224588712805613e-09
仪征市,江都区,3.160641019215471e-08
高邮市,江都区,2.282585325422752e-08
京口区,江都区,9.747666552161802e-10
润州区,江都区,1.3344530497568648e-09
丹徒区,江都区,4.399555697278172e-09
丹阳市,江都区,3.1820181982751866e-10
扬中市,江都区,7.205344885206449e-09
句容市,江都区,3.420372461171848e-10
海陵区,江都区,5.196318878546243e-08
高港区,江都区,4.8111991317630944e-08
姜堰区,江都区,8.093017645600023e-09
兴化市,江都区,5.023130042066615e-09
靖江市,江都区,9.57849782639523e-10
泰兴市,江都区,3.417001449946476e-09
黄浦区,宝应县,2.1252171546357303e-10
徐汇区,宝应县,5.338686379909596e-10
长宁区,宝应县,6.526707086296299e-10
静安区,宝应县,4.5915221209334286e-10
普陀区,宝应县,8.411308961361615e-10
虹口区,宝应县,2.0014733748176525e-10
杨浦区,宝应县,2.3527335581137915e-10
闵行区,宝应县,4.6387581342900656e-10
宝山区,宝应县,9.062409030252272e-10
嘉定区,宝应县,1.2432362847361542e-09
浦东新区,宝应县,1.0390000936571025e-10
松江区,宝应县,1.9560406702935936e-10
青浦区,宝应县,4.418909217410346e-10
奉贤区,宝应县,2.95452791358038e-10
崇明区,宝应县,6.163262189543142e-10
玄武区,宝应县,1.0709960542620408e-09
秦淮区,宝应县,6.095549273376818e-10
建邺区,宝应县,9.61716815273992e-10
鼓楼区,宝应县,6.71248217845526e-10
浦口区,宝应县,7.771606733810592e-10
栖霞区,宝应县,6.492370154943713e-10
雨花台区,宝应县,8.737442620232716e-10
江宁区,宝应县,3.9961346653492674e-10
六合区,宝应县,6.103526803126541e-10
高淳区,宝应县,2.8533213557522526e-10
锡山区,宝应县,3.799301587420789e-10
惠山区,宝应县,5.734521703648784e-10
滨湖区,宝应县,4.464500149476339e-10
梁溪区,宝应县,1.0091539610871106e-09
新吴区,宝应县,4.461239554690524e-10
江阴市,宝应县,2.019521147826672e-10
宜兴市,宝应县,1.6578046395967518e-10
天宁区,宝应县,4.330954506572135e-10
钟楼区,宝应县,1.5714125651583288e-09
新北区,宝应县,8.760230928062045e-10
武进区,宝应县,4.885601115714252e-10
金坛区,宝应县,6.73071907235049e-10
溧阳市,宝应县,2.7132857700840677e-10
虎丘区,宝应县,4.659959377374507e-10
吴中区,宝应县,6.637215478974198e-10
相城区,宝应县,3.8220170073538405e-10
姑苏区,宝应县,4.0142621766483304e-10
吴江区,宝应县,7.57541416845984e-11
常熟市,宝应县,2.3454975663768715e-10
张家港市,宝应县,2.336578455116273e-10
昆山市,宝应县,2.7348568654099893e-10
太仓市,宝应县,2.1879966025462658e-10
崇川区,宝应县,6.7807635539325e-11
通州区,宝应县,8.597905034132662e-11
启东市,宝应县,2.0385507935070175e-10
如皋市,宝应县,4.819631366436808e-10
海门市,宝应县,2.1137821853817143e-10
海安市,宝应县,1.4029783033719542e-10
广陵区,宝应县,3.562831328889068e-09
邗江区,宝应县,1.8220370900124753e-08
江都区,宝应县,1.7989740369214119e-09
宝应县,宝应县,1.5350393252869e-05
仪征市,宝应县,2.6266375153571995e-09
高邮市,宝应县,3.323985762150186e-08
京口区,宝应县,4.2656436699158697e-10
润州区,宝应县,1.784339100667513e-09
丹徒区,宝应县,7.843712206183927e-10
丹阳市,宝应县,1.021146362474572e-10
扬中市,宝应县,1.926898606857847e-09
句容市,宝应县,1.8293949936799287e-10
海陵区,宝应县,3.45966534682471e-10
高港区,宝应县,2.8416613359823263e-09
姜堰区,宝应县,4.058035564664675e-10
兴化市,宝应县,9.403219004821643e-10
靖江市,宝应县,1.7076947193618436e-10
泰兴市,宝应县,1.3706939997524747e-09
黄浦区,仪征市,2.6925838957686643e-10
徐汇区,仪征市,1.0020665549922045e-10
长宁区,仪征市,3.062642389905141e-10
静安区,仪征市,2.423881424094205e-10
普陀区,仪征市,1.0656866288837628e-10
虹口区,仪征市,2.5358043836077955e-10
杨浦区,仪征市,1.490420043851362e-10
闵行区,仪征市,1.0221151259979645e-10
宝山区,仪征市,1.2412745710828886e-10
嘉定区,仪征市,3.2502922386506154e-10
浦东新区,仪征市,1.0371484578154885e-10
金山区,仪征市,8.201193672454183e-11
松江区,仪征市,1.1801155062050526e-10
青浦区,仪征市,2.985930799516116e-10
奉贤区,仪征市,1.2477649264143224e-10
崇明区,仪征市,2.6028870321580917e-10
玄武区,仪征市,1.4215337921192527e-09
秦淮区,仪征市,6.864774170826693e-10
建邺区,仪征市,1.3200039991531623e-09
鼓楼区,仪征市,2.196997306928001e-09
浦口区,仪征市,1.5316596563155777e-09
栖霞区,仪征市,6.336782115687015e-09
雨花台区,仪征市,1.0147561847164605e-09
江宁区,仪征市,6.750637424993951e-10
六合区,仪征市,9.58889299742251e-09
溧水区,仪征市,6.915743294530875e-10
锡山区,仪征市,1.6045322313130844e-10
惠山区,仪征市,5.812368211126054e-10
滨湖区,仪征市,3.1424347439077043e-10
梁溪区,仪征市,2.3246665730966675e-10
新吴区,仪征市,1.884083822355684e-10
江阴市,仪征市,3.4115604659919355e-10
宜兴市,仪征市,2.1003868076125597e-10
天宁区,仪征市,1.219374304855362e-10
钟楼区,仪征市,5.104950620469145e-10
新北区,仪征市,5.549469772691876e-10
武进区,仪征市,1.23798086766116e-10
金坛区,仪征市,1.4212685467319757e-10
溧阳市,仪征市,4.5835313366828603e-10
虎丘区,仪征市,1.968007762890694e-10
吴中区,仪征市,3.245634967057266e-10
姑苏区,仪征市,1.9072293977099278e-10
吴江区,仪征市,6.398542426368008e-11
常熟市,仪征市,1.3207432496465568e-10
张家港市,仪征市,2.9603720757300563e-10
昆山市,仪征市,3.376132807754207e-10
太仓市,仪征市,6.160274443444582e-11
崇川区,仪征市,3.436406431504303e-10
港闸区,仪征市,1.9020518623553077e-10
通州区,仪征市,2.904874052580856e-10
如东县,仪征市,2.1995440875856423e-10
启东市,仪征市,1.721853544967661e-10
如皋市,仪征市,4.070881814752282e-10
海门市,仪征市,3.5707948615080366e-10
海安市,仪征市,2.3700397094524473e-10
广陵区,仪征市,4.023586777947309e-08
邗江区,仪征市,1.0009356507200235e-07
江都区,仪征市,2.46918103686524e-08
宝应县,仪征市,1.4363639003038975e-09
仪征市,仪征市,1.2450662970164792e-05
高邮市,仪征市,2.2876666636329088e-08
京口区,仪征市,1.6813805796435438e-09
润州区,仪征市,2.2607020259401173e-09
丹徒区,仪征市,3.0917409883068783e-09
丹阳市,仪征市,1.6387634443743286e-09
扬中市,仪征市,8.137734923208845e-10
句容市,仪征市,1.3906718628459481e-09
海陵区,仪征市,8.766576325896282e-10
高港区,仪征市,2.000164635151251e-09
姜堰区,仪征市,8.569007631399327e-10
兴化市,仪征市,3.4038815422482403e-10
靖江市,仪征市,8.654383934767403e-10
泰兴市,仪征市,7.718340336206675e-10
黄浦区,高邮市,4.711448437537441e-10
徐汇区,高邮市,1.502916928524345e-10
长宁区,高邮市,1.3780213711973955e-10
静安区,高邮市,2.544765799038819e-10
普陀区,高邮市,1.5983354269955731e-10
虹口区,高邮市,7.6064874464951e-10
杨浦区,高邮市,4.4707160484637354e-10
闵行区,高邮市,2.2994791884483434e-10
宝山区,高邮市,3.878511022490961e-10
嘉定区,高邮市,3.562386798480003e-10
浦东新区,高邮市,1.794846206968997e-10
松江区,高邮市,1.4159662853160073e-10
青浦区,高邮市,1.6793816951222543e-10
奉贤区,高邮市,1.5595163659410555e-10
崇明区,高邮市,1.9519277258471717e-10
玄武区,高邮市,4.845548227768646e-10
秦淮区,高邮市,4.5044598599158543e-10
建邺区,高邮市,3.807240505141274e-10
鼓楼区,高邮市,4.2517354188214613e-10
浦口区,高邮市,6.15324084534441e-10
栖霞区,高邮市,6.853858082601276e-10
雨花台区,高邮市,4.842565181089045e-10
江宁区,高邮市,5.906088979873722e-10
六合区,高邮市,7.732037240075395e-10
溧水区,高邮市,2.593088158390845e-10
高淳区,高邮市,1.807314663489111e-10
锡山区,高邮市,3.6097582153444906e-10
惠山区,高邮市,3.6322880849740845e-10
滨湖区,高邮市,4.713078537421793e-10
梁溪区,高邮市,1.7432877728909122e-10
新吴区,高邮市,4.238672756720097e-10
江阴市,高邮市,1.5989743743441926e-10
宜兴市,高邮市,3.6752296403843083e-10
天宁区,高邮市,3.657677777678121e-10
钟楼区,高邮市,3.8282470702974525e-10
新北区,高邮市,2.0807979330718337e-10
武进区,高邮市,2.4756604491361196e-10
金坛区,高邮市,2.1316434005516704e-10
溧阳市,高邮市,2.577922645458444e-10
虎丘区,高邮市,2.3613219442006093e-10
吴中区,高邮市,3.318995478643314e-10
相城区,高邮市,8.069645301337188e-11
姑苏区,高邮市,3.0194124192777103e-10
吴江区,高邮市,1.6794130035058323e-10
常熟市,高邮市,1.238046127175347e-10
张家港市,高邮市,2.960011844309794e-10
昆山市,高邮市,2.931548039339283e-10
太仓市,高邮市,2.3098218125543505e-10
崇川区,高邮市,8.589970685193874e-11
通州区,高邮市,1.6337928231057654e-10
如东县,高邮市,1.6494573278587333e-10
启东市,高邮市,6.456165082746634e-11
如皋市,高邮市,4.579184757938089e-10
海门市,高邮市,1.3388851316592243e-10
海安市,高邮市,1.7773134842519084e-10
广陵区,高邮市,4.346282260969114e-08
邗江区,高邮市,3.818420418679592e-08
江都区,高邮市,4.6813773994692444e-08
宝应县,高邮市,2.061957232363387e-08
仪征市,高邮市,2.1244570915508094e-08
高邮市,高邮市,9.607323239966075e-06
京口区,高邮市,9.006299901827863e-10
润州区,高邮市,3.390640400288698e-10
丹徒区,高邮市,8.280441351763635e-10
丹阳市,高邮市,1.811044456697885e-09
扬中市,高邮市,6.102558515202355e-10
句容市,高邮市,3.476256599060463e-10
海陵区,高邮市,5.113213915464118e-10
高港区,高邮市,1.4999409345759078e-09
姜堰区,高邮市,3.855584212163793e-10
兴化市,高邮市,8.42358167292669e-09
靖江市,高邮市,3.2449990613677964e-10
泰兴市,高邮市,1.7364152550956365e-09
黄浦区,京口区,3.128050771495173e-10
徐汇区,京口区,2.444670948694769e-10
长宁区,京口区,2.1347749065003718e-10
静安区,京口区,2.0274418943109955e-10
普陀区,京口区,9.904306081279025e-11
虹口区,京口区,2.945915583529398e-10
杨浦区,京口区,1.385170452916256e-10
闵行区,京口区,3.4435180419193825e-10
宝山区,京口区,1.586226105859261e-10
嘉定区,京口区,3.834047942998197e-10
浦东新区,京口区,3.670264043323771e-10
金山区,京口区,3.4299210080182594e-10
松江区,京口区,2.4677523347705246e-10
青浦区,京口区,2.3414671053040924e-10
奉贤区,京口区,2.029389266417266e-10
崇明区,京口区,1.8143084347756398e-10
玄武区,京口区,1.8916448287621057e-09
秦淮区,京口区,1.6149379190840609e-09
建邺区,京口区,1.4155254767333762e-09
鼓楼区,京口区,1.2843901864105076e-09
浦口区,京口区,1.639564466179089e-09
栖霞区,京口区,1.1891845728710977e-09
雨花台区,京口区,1.2860410085386502e-09
江宁区,京口区,1.5096631911507644e-09
六合区,京口区,7.905584933600743e-10
溧水区,京口区,1.9282114416786337e-09
高淳区,京口区,1.6798912146395354e-09
锡山区,京口区,5.032882127916155e-10
惠山区,京口区,1.0128588506897692e-09
滨湖区,京口区,1.2704280127703004e-09
梁溪区,京口区,8.101892474590684e-10
新吴区,京口区,3.502069436480128e-10
江阴市,京口区,8.917438866043065e-10
宜兴市,京口区,8.296267531969141e-10
天宁区,京口区,1.2749234172180906e-09
钟楼区,京口区,2.0638367382573754e-09
新北区,京口区,1.8696229807471596e-09
武进区,京口区,1.3806694505224071e-09
金坛区,京口区,2.7738947351786027e-09
溧阳市,京口区,1.6773176160900602e-09
虎丘区,京口区,4.938386854016477e-10
吴中区,京口区,4.1133227165783905e-10
相城区,京口区,2.2502101909807068e-10
姑苏区,京口区,5.908486044006635e-10
吴江区,京口区,3.345015366880175e-10
常熟市,京口区,2.9919722455511037e-10
张家港市,京口区,8.253954875049821e-10
昆山市,京口区,3.468005300145366e-10
太仓市,京口区,4.2939389013773685e-10
崇川区,京口区,6.786689718534444e-10
港闸区,京口区,7.954802558735904e-10
通州区,京口区,4.049609092092351e-10
如东县,京口区,6.132653997601751e-10
启东市,京口区,6.000977705692113e-10
如皋市,京口区,9.222053876040637e-10
海门市,京口区,4.977951909588719e-10
海安市,京口区,6.608020989750911e-10
广陵区,京口区,3.3406457611469006e-09
邗江区,京口区,3.268453590646813e-09
江都区,京口区,1.7652414520925647e-09
宝应县,京口区,1.430283871898482e-09
仪征市,京口区,2.141212487996269e-09
高邮市,京口区,1.6308288316251371e-09
京口区,京口区,8.433934515084466e-06
润州区,京口区,4.6748520983529783e-07
丹徒区,京口区,2.3921140522642207e-07
丹阳市,京口区,2.7474808032885016e-08
扬中市,京口区,9.926528360734624e-08
句容市,京口区,1.9710109996482277e-08
海陵区,京口区,1.0184379354970039e-09
高港区,京口区,1.951864115931491e-09
姜堰区,京口区,4.778331946404767e-10
兴化市,京口区,4.745262408071348e-10
靖江市,京口区,7.03782959949907e-10
泰兴市,京口区,2.5106519186855493e-09
黄浦区,润州区,1.5554559209993643e-10
徐汇区,润州区,2.6049389264764e-10
长宁区,润州区,5.307695608037851e-11
静安区,润州区,2.940486092020516e-10
普陀区,润州区,2.4625098284692667e-10
虹口区,润州区,7.324436481212932e-11
杨浦区,润州区,1.7219761921831764e-10
闵行区,润州区,2.0665995199304223e-10
宝山区,润州区,2.1511840922144929e-10
嘉定区,润州区,6.499501326843948e-11
浦东新区,润州区,2.28134641780855e-10
金山区,润州区,7.106516872396113e-11
松江区,润州区,2.2497119810326668e-10
青浦区,润州区,1.9405316275336725e-10
奉贤区,润州区,1.441621444632783e-10
崇明区,润州区,1.1277297762825064e-10
玄武区,润州区,2.239619406603163e-09
秦淮区,润州区,2.081967869129665e-09
建邺区,润州区,2.2876256960299696e-09
鼓楼区,润州区,2.2108030498613935e-09
浦口区,润州区,1.6116208690962028e-09
栖霞区,润州区,2.1647064716748673e-09
雨花台区,润州区,1.278994650347877e-09
江宁区,润州区,2.2910845581135132e-09
六合区,润州区,3.5737588073549184e-10
溧水区,润州区,1.6479775142397223e-09
高淳区,润州区,6.265075906672936e-10
锡山区,润州区,5.561451578654215e-10
惠山区,润州区,4.1971220298985163e-10
滨湖区,润州区,9.802762757666243e-10
梁溪区,润州区,1.208625199028844e-09
新吴区,润州区,6.530402284023871e-10
江阴市,润州区,8.129530980234679e-10
宜兴市,润州区,7.886804997703554e-10
天宁区,润州区,1.4792609691021843e-09
钟楼区,润州区,1.4155370709593509e-09
新北区,润州区,1.2823304231902301e-09
武进区,润州区,7.151586525172189e-10
金坛区,润州区,3.325214248018408e-09
溧阳市,润州区,1.4893994740377394e-09
虎丘区,润州区,3.0695805604658196e-10
吴中区,润州区,2.301066773559093e-10
相城区,润州区,3.2635765243226444e-10
姑苏区,润州区,5.692484282789454e-10
吴江区,润州区,3.8811356089684463e-10
常熟市,润州区,2.8611335625573116e-10
张家港市,润州区,4.275380500484797e-10
昆山市,润州区,2.61754746827948e-10
太仓市,润州区,1.0676029860865129e-10
崇川区,润州区,2.977722665899191e-10
港闸区,润州区,8.240851388134291e-10
通州区,润州区,4.404991548770427e-10
如东县,润州区,9.529769564220597e-10
启东市,润州区,3.7300610611741725e-10
如皋市,润州区,6.173141990130356e-10
海门市,润州区,1.547086615964438e-10
海安市,润州区,1.0268460821772341e-10
广陵区,润州区,2.2213333143818188e-09
邗江区,润州区,3.854813430074766e-09
江都区,润州区,1.865292596607765e-09
宝应县,润州区,2.3114766860451923e-09
仪征市,润州区,2.366089502781885e-09
高邮市,润州区,1.1263148219099724e-09
京口区,润州区,5.20444674944464e-07
润州区,润州区,1.0307595889647274e-05
丹徒区,润州区,4.167855628175411e-07
丹阳市,润州区,1.9282444774237364e-08
扬中市,润州区,4.5482358525779607e-08
句容市,润州区,3.026009735966739e-08
海陵区,润州区,1.0972626205363562e-09
高港区,润州区,1.73318717920471e-09
姜堰区,润州区,7.425235855210268e-10
兴化市,润州区,3.93271883382412e-10
靖江市,润州区,4.999477548346851e-10
泰兴市,润州区,3.2325882924030026e-09
黄浦区,丹徒区,2.2413723240645822e-10
徐汇区,丹徒区,3.12804214767432e-10
长宁区,丹徒区,7.648254045522409e-11
静安区,丹徒区,5.447784198351144e-10
普陀区,丹徒区,1.774206939185354e-10
虹口区,丹徒区,3.1662978674082946e-10
杨浦区,丹徒区,3.101654736523921e-10
闵行区,丹徒区,1.701666981682378e-10
宝山区,丹徒区,2.8414846441912765e-10
嘉定区,丹徒区,1.8731231399793564e-10
浦东新区,丹徒区,2.490425774676681e-10
金山区,丹徒区,2.0480619248988866e-10
松江区,丹徒区,2.6523634956010874e-10
青浦区,丹徒区,1.3981282996214687e-10
奉贤区,丹徒区,2.0773397459581506e-10
崇明区,丹徒区,3.250059709771982e-10
玄武区,丹徒区,1.7749789548167967e-09
秦淮区,丹徒区,1.5000313086534741e-09
建邺区,丹徒区,1.7749901628270186e-09
鼓楼区,丹徒区,1.5043634465289945e-09
浦口区,丹徒区,2.595516886081783e-09
栖霞区,丹徒区,2.2824050005324366e-09
雨花台区,丹徒区,2.0733735169646477e-09
江宁区,丹徒区,1.7560608693977912e-09
六合区,丹徒区,2.703590045312241e-09
溧水区,丹徒区,2.3746935809820156e-09
高淳区,丹徒区,2.1064900841529308e-09
锡山区,丹徒区,1.4024342376427509e-09
惠山区,丹徒区,1.935342667118141e-09
滨湖区,丹徒区,1.3340779467943486e-09
梁溪区,丹徒区,1.2578208475038656e-09
新吴区,丹徒区,7.057607393503835e-10
江阴市,丹徒区,1.4376821159859056e-09
宜兴市,丹徒区,1.9232543708637645e-09
天宁区,丹徒区,1.9793218166954254e-09
钟楼区,丹徒区,3.0596292428177023e-09
新北区,丹徒区,3.233659529385092e-09
武进区,丹徒区,2.3702083843599694e-09
金坛区,丹徒区,7.453520590946915e-09
溧阳市,丹徒区,1.8600284457526877e-09
虎丘区,丹徒区,6.880513617020836e-10
